"","code","coding_system","description","entity","list_name","upload_date"
"269","B325600","Read","Malignant melanoma of umbilicus","diagnostic","25 - Cancer","2013-11-07"
"270","B325700","Read","Malignant melanoma of back","diagnostic","25 - Cancer","2013-11-07"
"271","B325800","Read","Malignant melanoma of chest wall","diagnostic","25 - Cancer","2013-11-07"
"272","B325z00","Read","Malignant melanoma of trunk; excluding scrotum; NOS","diagnostic","25 - Cancer","2013-11-07"
"273","B326.00","Read","Malignant melanoma of upper limb and shoulder","diagnostic","25 - Cancer","2013-11-07"
"274","B326000","Read","Malignant melanoma of shoulder","diagnostic","25 - Cancer","2013-11-07"
"275","B326100","Read","Malignant melanoma of upper arm","diagnostic","25 - Cancer","2013-11-07"
"276","B326200","Read","Malignant melanoma of fore-arm","diagnostic","25 - Cancer","2013-11-07"
"277","B326300","Read","Malignant melanoma of hand","diagnostic","25 - Cancer","2013-11-07"
"278","B326400","Read","Malignant melanoma of finger","diagnostic","25 - Cancer","2013-11-07"
"279","B326500","Read","Malignant melanoma of thumb","diagnostic","25 - Cancer","2013-11-07"
"280","B326z00","Read","Malignant melanoma of upper limb or shoulder NOS","diagnostic","25 - Cancer","2013-11-07"
"281","B327.00","Read","Malignant melanoma of lower limb and hip","diagnostic","25 - Cancer","2013-11-07"
"282","B327000","Read","Malignant melanoma of hip","diagnostic","25 - Cancer","2013-11-07"
"283","B327100","Read","Malignant melanoma of thigh","diagnostic","25 - Cancer","2013-11-07"
"284","B327200","Read","Malignant melanoma of knee","diagnostic","25 - Cancer","2013-11-07"
"285","B327300","Read","Malignant melanoma of popliteal fossa area","diagnostic","25 - Cancer","2013-11-07"
"286","B327400","Read","Malignant melanoma of lower leg","diagnostic","25 - Cancer","2013-11-07"
"287","B327500","Read","Malignant melanoma of ankle","diagnostic","25 - Cancer","2013-11-07"
"288","B327600","Read","Malignant melanoma of heel","diagnostic","25 - Cancer","2013-11-07"
"289","B327700","Read","Malignant melanoma of foot","diagnostic","25 - Cancer","2013-11-07"
"290","B327800","Read","Malignant melanoma of toe","diagnostic","25 - Cancer","2013-11-07"
"291","B327900","Read","Malignant melanoma of great toe","diagnostic","25 - Cancer","2013-11-07"
"292","B327z00","Read","Malignant melanoma of lower limb or hip NOS","diagnostic","25 - Cancer","2013-11-07"
"293","B32y.00","Read","Malignant melanoma of other specified skin site","diagnostic","25 - Cancer","2013-11-07"
"294","B32y000","Read","Overlapping malignant melanoma of skin","diagnostic","25 - Cancer","2013-11-07"
"295","B32z.00","Read","Malignant melanoma of skin NOS","diagnostic","25 - Cancer","2013-11-07"
"296","B34..00","Read","Malignant neoplasm of female breast","diagnostic","25 - Cancer","2013-11-07"
"297","B340.00","Read","Malignant neoplasm of nipple and areola of female breast","diagnostic","25 - Cancer","2013-11-07"
"298","B340000","Read","Malignant neoplasm of nipple of female breast","diagnostic","25 - Cancer","2013-11-07"
"299","B340100","Read","Malignant neoplasm of areola of female breast","diagnostic","25 - Cancer","2013-11-07"
"300","B340z00","Read","Malignant neoplasm of nipple or areola of female breast NOS","diagnostic","25 - Cancer","2013-11-07"
"301","B341.00","Read","Malignant neoplasm of central part of female breast","diagnostic","25 - Cancer","2013-11-07"
"302","B34..11","Read","Ca female breast","diagnostic","25 - Cancer","2013-11-07"
"303","B342.00","Read","Malignant neoplasm of upper-inner quadrant of female breast","diagnostic","25 - Cancer","2013-11-07"
"304","B343.00","Read","Malignant neoplasm of lower-inner quadrant of female breast","diagnostic","25 - Cancer","2013-11-07"
"305","B344.00","Read","Malignant neoplasm of upper-outer quadrant of female breast","diagnostic","25 - Cancer","2013-11-07"
"306","B345.00","Read","Malignant neoplasm of lower-outer quadrant of female breast","diagnostic","25 - Cancer","2013-11-07"
"307","B346.00","Read","Malignant neoplasm of axillary tail of female breast","diagnostic","25 - Cancer","2013-11-07"
"308","B347.00","Read","Malignant neoplasm; overlapping lesion of breast","diagnostic","25 - Cancer","2013-11-07"
"309","B34y.00","Read","Malignant neoplasm of other site of female breast","diagnostic","25 - Cancer","2013-11-07"
"310","B34y000","Read","Malignant neoplasm of ectopic site of female breast","diagnostic","25 - Cancer","2013-11-07"
"311","B34yz00","Read","Malignant neoplasm of other site of female breast NOS","diagnostic","25 - Cancer","2013-11-07"
"312","B34z.00","Read","Malignant neoplasm of female breast NOS","diagnostic","25 - Cancer","2013-11-07"
"313","B35..00","Read","Malignant neoplasm of male breast","diagnostic","25 - Cancer","2013-11-07"
"314","B350.00","Read","Malignant neoplasm of nipple and areola of male breast","diagnostic","25 - Cancer","2013-11-07"
"315","B350000","Read","Malignant neoplasm of nipple of male breast","diagnostic","25 - Cancer","2013-11-07"
"316","B350100","Read","Malignant neoplasm of areola of male breast","diagnostic","25 - Cancer","2013-11-07"
"317","B35z.00","Read","Malignant neoplasm of other site of male breast","diagnostic","25 - Cancer","2013-11-07"
"318","B35z000","Read","Malignant neoplasm of ectopic site of male breast","diagnostic","25 - Cancer","2013-11-07"
"319","B35zz00","Read","Malignant neoplasm of male breast NOS","diagnostic","25 - Cancer","2013-11-07"
"320","B41..00","Read","Malignant neoplasm of cervix uteri","diagnostic","25 - Cancer","2013-11-07"
"321","B410.00","Read","Malignant neoplasm of endocervix","diagnostic","25 - Cancer","2013-11-07"
"322","B410000","Read","Malignant neoplasm of endocervical canal","diagnostic","25 - Cancer","2013-11-07"
"323","B410100","Read","Malignant neoplasm of endocervical gland","diagnostic","25 - Cancer","2013-11-07"
"324","B410z00","Read","Malignant neoplasm of endocervix NOS","diagnostic","25 - Cancer","2013-11-07"
"325","B411.00","Read","Malignant neoplasm of exocervix","diagnostic","25 - Cancer","2013-11-07"
"326","B41..11","Read","Cervical carcinoma (uterus)","diagnostic","25 - Cancer","2013-11-07"
"327","B412.00","Read","Malignant neoplasm; overlapping lesion of cervix uteri","diagnostic","25 - Cancer","2013-11-07"
"328","B41y.00","Read","Malignant neoplasm of other site of cervix","diagnostic","25 - Cancer","2013-11-07"
"329","B41y000","Read","Malignant neoplasm of cervical stump","diagnostic","25 - Cancer","2013-11-07"
"330","B41y100","Read","Malignant neoplasm of squamocolumnar junction of cervix","diagnostic","25 - Cancer","2013-11-07"
"331","B41yz00","Read","Malignant neoplasm of other site of cervix NOS","diagnostic","25 - Cancer","2013-11-07"
"332","B41z.00","Read","Malignant neoplasm of cervix uteri NOS","diagnostic","25 - Cancer","2013-11-07"
"333","B43..00","Read","Malignant neoplasm of body of uterus","diagnostic","25 - Cancer","2013-11-07"
"334","B430.00","Read","Malignant neoplasm of corpus uteri; excluding isthmus","diagnostic","25 - Cancer","2013-11-07"
"335","B430000","Read","Malignant neoplasm of cornu of corpus uteri","diagnostic","25 - Cancer","2013-11-07"
"336","B430100","Read","Malignant neoplasm of fundus of corpus uteri","diagnostic","25 - Cancer","2013-11-07"
"337","B430200","Read","Malignant neoplasm of endometrium of corpus uteri","diagnostic","25 - Cancer","2013-11-07"
"338","B430211","Read","Malignant neoplasm of endometrium","diagnostic","25 - Cancer","2013-11-07"
"339","B430300","Read","Malignant neoplasm of myometrium of corpus uteri","diagnostic","25 - Cancer","2013-11-07"
"340","B430z00","Read","Malignant neoplasm of corpus uteri NOS","diagnostic","25 - Cancer","2013-11-07"
"341","B431.00","Read","Malignant neoplasm of isthmus of uterine body","diagnostic","25 - Cancer","2013-11-07"
"342","B431000","Read","Malignant neoplasm of lower uterine segment","diagnostic","25 - Cancer","2013-11-07"
"343","B431z00","Read","Malignant neoplasm of isthmus of uterine body NOS","diagnostic","25 - Cancer","2013-11-07"
"344","B432.00","Read","Malignant neoplasm of overlapping lesion of corpus uteri","diagnostic","25 - Cancer","2013-11-07"
"345","B43y.00","Read","Malignant neoplasm of other site of uterine body","diagnostic","25 - Cancer","2013-11-07"
"346","B43z.00","Read","Malignant neoplasm of body of uterus NOS","diagnostic","25 - Cancer","2013-11-07"
"347","B440.00","Read","Malignant neoplasm of ovary","diagnostic","25 - Cancer","2013-11-07"
"348","B46..00","Read","Malignant neoplasm of prostate","diagnostic","25 - Cancer","2013-11-07"
"349","B47..00","Read","Malignant neoplasm of testis","diagnostic","25 - Cancer","2013-11-07"
"350","B470.00","Read","Malignant neoplasm of undescended testis","diagnostic","25 - Cancer","2013-11-07"
"351","B470200","Read","Seminoma of undescended testis","diagnostic","25 - Cancer","2013-11-07"
"352","B470300","Read","Teratoma of undescended testis","diagnostic","25 - Cancer","2013-11-07"
"353","B470z00","Read","Malignant neoplasm of undescended testis NOS","diagnostic","25 - Cancer","2013-11-07"
"354","B471.00","Read","Malignant neoplasm of descended testis","diagnostic","25 - Cancer","2013-11-07"
"355","B471000","Read","Seminoma of descended testis","diagnostic","25 - Cancer","2013-11-07"
"356","B471100","Read","Teratoma of descended testis","diagnostic","25 - Cancer","2013-11-07"
"357","B471z00","Read","Malignant neoplasm of descended testis NOS","diagnostic","25 - Cancer","2013-11-07"
"358","B47z.00","Read","Malignant neoplasm of testis NOS","diagnostic","25 - Cancer","2013-11-07"
"359","B47z.11","Read","Seminoma of testis","diagnostic","25 - Cancer","2013-11-07"
"360","B47z.12","Read","Teratoma of testis","diagnostic","25 - Cancer","2013-11-07"
"361","B49..00","Read","Malignant neoplasm of urinary bladder","diagnostic","25 - Cancer","2013-11-07"
"362","B490.00","Read","Malignant neoplasm of trigone of urinary bladder","diagnostic","25 - Cancer","2013-11-07"
"363","B491.00","Read","Malignant neoplasm of dome of urinary bladder","diagnostic","25 - Cancer","2013-11-07"
"364","B492.00","Read","Malignant neoplasm of lateral wall of urinary bladder","diagnostic","25 - Cancer","2013-11-07"
"365","B493.00","Read","Malignant neoplasm of anterior wall of urinary bladder","diagnostic","25 - Cancer","2013-11-07"
"366","B494.00","Read","Malignant neoplasm of posterior wall of urinary bladder","diagnostic","25 - Cancer","2013-11-07"
"367","B495.00","Read","Malignant neoplasm of bladder neck","diagnostic","25 - Cancer","2013-11-07"
"368","B496.00","Read","Malignant neoplasm of ureteric orifice","diagnostic","25 - Cancer","2013-11-07"
"369","B497.00","Read","Malignant neoplasm of urachus","diagnostic","25 - Cancer","2013-11-07"
"370","B49y.00","Read","Malignant neoplasm of other site of urinary bladder","diagnostic","25 - Cancer","2013-11-07"
"371","B49y000","Read","Malignant neoplasm; overlapping lesion of bladder","diagnostic","25 - Cancer","2013-11-07"
"372","B49z.00","Read","Malignant neoplasm of urinary bladder NOS","diagnostic","25 - Cancer","2013-11-07"
"373","B4A..00","Read","Malig neop of kidney and other unspecified urinary organs","diagnostic","25 - Cancer","2013-11-07"
"374","B4A0.00","Read","Malignant neoplasm of kidney parenchyma","diagnostic","25 - Cancer","2013-11-07"
"375","B4A0000","Read","Hypernephroma","diagnostic","25 - Cancer","2013-11-07"
"376","B4A1.00","Read","Malignant neoplasm of renal pelvis","diagnostic","25 - Cancer","2013-11-07"
"377","B4A1000","Read","Malignant neoplasm of renal calyces","diagnostic","25 - Cancer","2013-11-07"
"378","B4A..11","Read","Renal malignant neoplasm","diagnostic","25 - Cancer","2013-11-07"
"379","B4A1100","Read","Malignant neoplasm of ureteropelvic junction","diagnostic","25 - Cancer","2013-11-07"
"380","B4A1z00","Read","Malignant neoplasm of renal pelvis NOS","diagnostic","25 - Cancer","2013-11-07"
"381","B4A2.00","Read","Malignant neoplasm of ureter","diagnostic","25 - Cancer","2013-11-07"
"382","B4A3.00","Read","Malignant neoplasm of urethra","diagnostic","25 - Cancer","2013-11-07"
"383","B4A4.00","Read","Malignant neoplasm of paraurethral glands","diagnostic","25 - Cancer","2013-11-07"
"384","B4Ay.00","Read","Malignant neoplasm of other urinary organs","diagnostic","25 - Cancer","2013-11-07"
"385","B4Ay000","Read","Malignant neoplasm of overlapping lesion of urinary organs","diagnostic","25 - Cancer","2013-11-07"
"386","B4Az.00","Read","Malignant neoplasm of kidney or urinary organs NOS","diagnostic","25 - Cancer","2013-11-07"
"387","B51..00","Read","Malignant neoplasm of brain","diagnostic","25 - Cancer","2013-11-07"
"388","B510.00","Read","Malignant neoplasm cerebrum (excluding lobes and ventricles)","diagnostic","25 - Cancer","2013-11-07"
"389","B510000","Read","Malignant neoplasm of basal ganglia","diagnostic","25 - Cancer","2013-11-07"
"390","B510100","Read","Malignant neoplasm of cerebral cortex","diagnostic","25 - Cancer","2013-11-07"
"391","B510300","Read","Malignant neoplasm of globus pallidus","diagnostic","25 - Cancer","2013-11-07"
"392","B510400","Read","Malignant neoplasm of hypothalamus","diagnostic","25 - Cancer","2013-11-07"
"393","B510500","Read","Malignant neoplasm of thalamus","diagnostic","25 - Cancer","2013-11-07"
"394","B510z00","Read","Malignant neoplasm of cerebrum NOS","diagnostic","25 - Cancer","2013-11-07"
"395","B511.00","Read","Malignant neoplasm of frontal lobe","diagnostic","25 - Cancer","2013-11-07"
"396","B51..11","Read","Cerebral tumour - malignant","diagnostic","25 - Cancer","2013-11-07"
"397","B512.00","Read","Malignant neoplasm of temporal lobe","diagnostic","25 - Cancer","2013-11-07"
"398","B512000","Read","Malignant neoplasm of hippocampus","diagnostic","25 - Cancer","2013-11-07"
"399","B512z00","Read","Malignant neoplasm of temporal lobe NOS","diagnostic","25 - Cancer","2013-11-07"
"400","B513.00","Read","Malignant neoplasm of parietal lobe","diagnostic","25 - Cancer","2013-11-07"
"401","B514.00","Read","Malignant neoplasm of occipital lobe","diagnostic","25 - Cancer","2013-11-07"
"402","B515.00","Read","Malignant neoplasm of cerebral ventricles","diagnostic","25 - Cancer","2013-11-07"
"403","B515000","Read","Malignant neoplasm of choroid plexus","diagnostic","25 - Cancer","2013-11-07"
"404","B516.00","Read","Malignant neoplasm of cerebellum","diagnostic","25 - Cancer","2013-11-07"
"405","B517.00","Read","Malignant neoplasm of brain stem","diagnostic","25 - Cancer","2013-11-07"
"406","B517000","Read","Malignant neoplasm of cerebral peduncle","diagnostic","25 - Cancer","2013-11-07"
"407","B517100","Read","Malignant neoplasm of medulla oblongata","diagnostic","25 - Cancer","2013-11-07"
"408","B517200","Read","Malignant neoplasm of midbrain","diagnostic","25 - Cancer","2013-11-07"
"409","B517300","Read","Malignant neoplasm of pons","diagnostic","25 - Cancer","2013-11-07"
"410","B517z00","Read","Malignant neoplasm of brain stem NOS","diagnostic","25 - Cancer","2013-11-07"
"411","B51y.00","Read","Malignant neoplasm of other parts of brain","diagnostic","25 - Cancer","2013-11-07"
"412","B51y000","Read","Malignant neoplasm of corpus callosum","diagnostic","25 - Cancer","2013-11-07"
"413","B51y200","Read","Malignant neoplasm; overlapping lesion of brain","diagnostic","25 - Cancer","2013-11-07"
"414","B51yz00","Read","Malignant neoplasm of other part of brain NOS","diagnostic","25 - Cancer","2013-11-07"
"415","B51z.00","Read","Malignant neoplasm of brain NOS","diagnostic","25 - Cancer","2013-11-07"
"416","B53..00","Read","Malignant neoplasm of thyroid gland","diagnostic","25 - Cancer","2013-11-07"
"417","B595.00","Read","","diagnostic","25 - Cancer","2013-11-07"
"418","B61..00","Read","Hodgkin's disease","diagnostic","25 - Cancer","2013-11-07"
"419","B610.00","Read","Hodgkin's paragranuloma","diagnostic","25 - Cancer","2013-11-07"
"420","B610100","Read","Hodgkin's paragranuloma of lymph nodes of head; face; neck","diagnostic","25 - Cancer","2013-11-07"
"421","B610300","Read","Hodgkin's paragranuloma of intra-abdominal lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"422","B611.00","Read","Hodgkin's granuloma","diagnostic","25 - Cancer","2013-11-07"
"423","B61..11","Read","","diagnostic","25 - Cancer","2013-11-07"
"424","B611100","Read","Hodgkin's granuloma of lymph nodes of head; face and neck","diagnostic","25 - Cancer","2013-11-07"
"425","B612.00","Read","Hodgkin's sarcoma","diagnostic","25 - Cancer","2013-11-07"
"426","B612400","Read","Hodgkin's sarcoma of lymph nodes of axilla and upper limb","diagnostic","25 - Cancer","2013-11-07"
"427","B613.00","Read","Hodgkin's disease; lymphocytic-histiocytic predominance","diagnostic","25 - Cancer","2013-11-07"
"428","B613000","Read","Hodgkin's; lymphocytic-histiocytic predominance unspec site","diagnostic","25 - Cancer","2013-11-07"
"429","B613100","Read","Hodgkin's; lymphocytic-histiocytic pred of head; face; neck","diagnostic","25 - Cancer","2013-11-07"
"430","B613200","Read","Hodgkin's; lymphocytic-histiocytic pred intrathoracic nodes","diagnostic","25 - Cancer","2013-11-07"
"431","B613300","Read","Hodgkin's; lymphocytic-histiocytic pred intra-abdominal node","diagnostic","25 - Cancer","2013-11-07"
"432","B613500","Read","Hodgkin's; lymphocytic-histiocytic pred inguinal and leg","diagnostic","25 - Cancer","2013-11-07"
"433","B613600","Read","Hodgkin's; lymphocytic-histiocytic pred intrapelvic nodes","diagnostic","25 - Cancer","2013-11-07"
"434","B613z00","Read","Hodgkin's; lymphocytic-histiocytic predominance NOS","diagnostic","25 - Cancer","2013-11-07"
"435","B614.00","Read","Hodgkin's disease; nodular sclerosis","diagnostic","25 - Cancer","2013-11-07"
"436","B614000","Read","Hodgkin's disease; nodular sclerosis of unspecified site","diagnostic","25 - Cancer","2013-11-07"
"437","B614100","Read","Hodgkin's nodular sclerosis of head; face and neck","diagnostic","25 - Cancer","2013-11-07"
"438","B614200","Read","Hodgkin's nodular sclerosis of intrathoracic lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"439","B614300","Read","Hodgkin's nodular sclerosis of intra-abdominal lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"440","B614400","Read","Hodgkin's nodular sclerosis of lymph nodes of axilla and arm","diagnostic","25 - Cancer","2013-11-07"
"441","B614800","Read","Hodgkin's nodular sclerosis of lymph nodes of multiple sites","diagnostic","25 - Cancer","2013-11-07"
"442","B614z00","Read","Hodgkin's disease; nodular sclerosis NOS","diagnostic","25 - Cancer","2013-11-07"
"443","B615.00","Read","Hodgkin's disease; mixed cellularity","diagnostic","25 - Cancer","2013-11-07"
"444","B615000","Read","Hodgkin's disease; mixed cellularity of unspecified site","diagnostic","25 - Cancer","2013-11-07"
"445","B615100","Read","Hodgkin's mixed cellularity of lymph nodes head; face; neck","diagnostic","25 - Cancer","2013-11-07"
"446","B615200","Read","Hodgkin's mixed cellularity of intrathoracic lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"447","B615z00","Read","Hodgkin's disease; mixed cellularity NOS","diagnostic","25 - Cancer","2013-11-07"
"448","B616.00","Read","Hodgkin's disease; lymphocytic depletion","diagnostic","25 - Cancer","2013-11-07"
"449","B616000","Read","Hodgkin's lymphocytic depletion of unspecified site","diagnostic","25 - Cancer","2013-11-07"
"450","B616400","Read","Hodgkin's lymphocytic depletion lymph nodes axilla and arm","diagnostic","25 - Cancer","2013-11-07"
"451","B616700","Read","Hodgkin's disease; lymphocytic depletion of spleen","diagnostic","25 - Cancer","2013-11-07"
"452","B616z00","Read","Hodgkin's disease; lymphocytic depletion NOS","diagnostic","25 - Cancer","2013-11-07"
"453","B61C.00","Read","","diagnostic","25 - Cancer","2013-11-07"
"454","B61z.00","Read","Hodgkin's disease NOS","diagnostic","25 - Cancer","2013-11-07"
"455","B61z000","Read","Hodgkin's disease NOS; unspecified site","diagnostic","25 - Cancer","2013-11-07"
"456","B61z100","Read","Hodgkin's disease NOS of lymph nodes of head; face and neck","diagnostic","25 - Cancer","2013-11-07"
"457","B61z200","Read","Hodgkin's disease NOS of intrathoracic lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"458","B61z400","Read","Hodgkin's disease NOS of lymph nodes of axilla and arm","diagnostic","25 - Cancer","2013-11-07"
"459","B61z500","Read","Hodgkin's disease NOS of lymph nodes inguinal region and leg","diagnostic","25 - Cancer","2013-11-07"
"460","B61z700","Read","Hodgkin's disease NOS of spleen","diagnostic","25 - Cancer","2013-11-07"
"461","B61z800","Read","Hodgkin's disease NOS of lymph nodes of multiple sites","diagnostic","25 - Cancer","2013-11-07"
"462","B61zz00","Read","Hodgkin's disease NOS","diagnostic","25 - Cancer","2013-11-07"
"463","B62..00","Read","Other malignant neoplasm of lymphoid and histiocytic tissue","diagnostic","25 - Cancer","2013-11-07"
"464","B620.00","Read","Nodular lymphoma (Brill - Symmers disease)","diagnostic","25 - Cancer","2013-11-07"
"465","B620000","Read","Nodular lymphoma of unspecified site","diagnostic","25 - Cancer","2013-11-07"
"466","B620100","Read","Nodular lymphoma of lymph nodes of head; face and neck","diagnostic","25 - Cancer","2013-11-07"
"467","B620300","Read","Nodular lymphoma of intra-abdominal lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"468","B620500","Read","Nodular lymphoma of lymph nodes of inguinal region and leg","diagnostic","25 - Cancer","2013-11-07"
"469","B620800","Read","Nodular lymphoma of lymph nodes of multiple sites","diagnostic","25 - Cancer","2013-11-07"
"470","B620z00","Read","Nodular lymphoma NOS","diagnostic","25 - Cancer","2013-11-07"
"471","B621.00","Read","Mycosis fungoides","diagnostic","25 - Cancer","2013-11-07"
"472","B621000","Read","Mycosis fungoides of unspecified site","diagnostic","25 - Cancer","2013-11-07"
"473","B621300","Read","Mycosis fungoides of intra-abdominal lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"474","B621400","Read","Mycosis fungoides of lymph nodes of axilla and upper limb","diagnostic","25 - Cancer","2013-11-07"
"475","B621500","Read","Mycosis fungoides of lymph nodes of inguinal region and leg","diagnostic","25 - Cancer","2013-11-07"
"476","B621800","Read","Mycosis fungoides of lymph nodes of multiple sites","diagnostic","25 - Cancer","2013-11-07"
"477","B621z00","Read","Mycosis fungoides NOS","diagnostic","25 - Cancer","2013-11-07"
"478","B622.00","Read","Sezary's disease","diagnostic","25 - Cancer","2013-11-07"
"479","B622z00","Read","Sezary's disease NOS","diagnostic","25 - Cancer","2013-11-07"
"480","B623.00","Read","Malignant histiocytosis","diagnostic","25 - Cancer","2013-11-07"
"481","B623000","Read","Malignant histiocytosis of unspecified site","diagnostic","25 - Cancer","2013-11-07"
"482","B623100","Read","Malignant histiocytosis of lymph nodes head; face and neck","diagnostic","25 - Cancer","2013-11-07"
"483","B623300","Read","Malignant histiocytosis of intra-abdominal lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"484","B623z00","Read","Malignant histiocytosis NOS","diagnostic","25 - Cancer","2013-11-07"
"485","B624.00","Read","Leukaemic reticuloendotheliosis","diagnostic","25 - Cancer","2013-11-07"
"486","B624000","Read","Leukaemic reticuloendotheliosis of unspecified sites","diagnostic","25 - Cancer","2013-11-07"
"487","B624.11","Read","Leukaemic reticuloendotheliosis","diagnostic","25 - Cancer","2013-11-07"
"488","B624.12","Read","Hairy cell leukaemia","diagnostic","25 - Cancer","2013-11-07"
"489","B624300","Read","Leukaemic reticuloend of intra-abdominal lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"490","B624z00","Read","Leukaemic reticuloendotheliosis NOS","diagnostic","25 - Cancer","2013-11-07"
"491","B625.00","Read","Letterer-Siwe disease","diagnostic","25 - Cancer","2013-11-07"
"492","B625000","Read","Letterer-Siwe disease of unspecified sites","diagnostic","25 - Cancer","2013-11-07"
"493","B625.11","Read","Histiocytosis X (acute; progressive)","diagnostic","25 - Cancer","2013-11-07"
"494","B625200","Read","Letterer-Siwe disease of intrathoracic lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"495","B625800","Read","Letterer-Siwe disease of lymph nodes of multiple sites","diagnostic","25 - Cancer","2013-11-07"
"496","B625z00","Read","Letterer-Siwe disease NOS","diagnostic","25 - Cancer","2013-11-07"
"497","B626.00","Read","Malignant mast cell tumours","diagnostic","25 - Cancer","2013-11-07"
"498","B626000","Read","Mast cell malignancy of unspecified site","diagnostic","25 - Cancer","2013-11-07"
"499","B626500","Read","Mast cell malignancy of lymph nodes inguinal region and leg","diagnostic","25 - Cancer","2013-11-07"
"500","B626800","Read","Mast cell malignancy of lymph nodes of multiple sites","diagnostic","25 - Cancer","2013-11-07"
"501","B626z00","Read","Malignant mast cell tumour NOS","diagnostic","25 - Cancer","2013-11-07"
"502","B627.00","Read","Non - Hodgkin's lymphoma","diagnostic","25 - Cancer","2013-11-07"
"503","B627000","Read","Follicular non-Hodgkin's small cleaved cell lymphoma","diagnostic","25 - Cancer","2013-11-07"
"504","B627100","Read","Follicular non-Hodg mixed sml cleavd & lge cell lymphoma","diagnostic","25 - Cancer","2013-11-07"
"505","B627.11","Read","","diagnostic","25 - Cancer","2013-11-07"
"506","B627200","Read","Follicular non-Hodgkin's large cell lymphoma","diagnostic","25 - Cancer","2013-11-07"
"507","B627300","Read","Diffuse non-Hodgkin's small cell (diffuse) lymphoma","diagnostic","25 - Cancer","2013-11-07"
"508","B627500","Read","Diffuse non-Hodgkin mixed sml & lge cell (diffuse) lymphoma","diagnostic","25 - Cancer","2013-11-07"
"509","B627600","Read","Diffuse non-Hodgkin's immunoblastic (diffuse) lymphoma","diagnostic","25 - Cancer","2013-11-07"
"510","B627700","Read","Diffuse non-Hodgkin's lymphoblastic (diffuse) lymphoma","diagnostic","25 - Cancer","2013-11-07"
"511","B627800","Read","Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse)","diagnostic","25 - Cancer","2013-11-07"
"512","B627900","Read","Mucosa-associated lymphoma","diagnostic","25 - Cancer","2013-11-07"
"513","B627911","Read","Maltoma","diagnostic","25 - Cancer","2013-11-07"
"514","B627A00","Read","Diffuse non-Hodgkin's large cell lymphoma","diagnostic","25 - Cancer","2013-11-07"
"515","B627B00","Read","Other types of follicular non-Hodgkin's lymphoma","diagnostic","25 - Cancer","2013-11-07"
"516","B627C00","Read","Follicular non-Hodgkin's lymphoma","diagnostic","25 - Cancer","2013-11-07"
"517","B627C11","Read","Follicular lymphoma NOS","diagnostic","25 - Cancer","2013-11-07"
"518","B627D00","Read","Diffuse non-Hodgkin's centroblastic lymphoma","diagnostic","25 - Cancer","2013-11-07"
"519","B627E00","Read","Diffuse large B-cell lymphoma","diagnostic","25 - Cancer","2013-11-07"
"520","B627W00","Read","Unspecified B-cell non-Hodgkin's lymphoma","diagnostic","25 - Cancer","2013-11-07"
"521","B627X00","Read","Diffuse non-Hodgkin's lymphoma; unspecified","diagnostic","25 - Cancer","2013-11-07"
"522","B628.00","Read","","diagnostic","25 - Cancer","2013-11-07"
"523","B62F000","Read","","diagnostic","25 - Cancer","2013-11-07"
"524","B62F100","Read","","diagnostic","25 - Cancer","2013-11-07"
"525","B62F200","Read","","diagnostic","25 - Cancer","2013-11-07"
"526","B62x.00","Read","Malignant lymphoma otherwise specified","diagnostic","25 - Cancer","2013-11-07"
"527","B62x000","Read","T-zone lymphoma","diagnostic","25 - Cancer","2013-11-07"
"528","B62x100","Read","Lymphoepithelioid lymphoma","diagnostic","25 - Cancer","2013-11-07"
"529","B62x200","Read","Peripheral T-cell lymphoma","diagnostic","25 - Cancer","2013-11-07"
"530","B62x400","Read","Malignant reticulosis","diagnostic","25 - Cancer","2013-11-07"
"531","B62x500","Read","Malignant immunoproliferative small intestinal disease","diagnostic","25 - Cancer","2013-11-07"
"532","B62x600","Read","True histiocytic lymphoma","diagnostic","25 - Cancer","2013-11-07"
"533","B62xX00","Read","Oth and unspecif peripheral & cutaneous T-cell lymphomas","diagnostic","25 - Cancer","2013-11-07"
"534","B62y.00","Read","Malignant lymphoma NOS","diagnostic","25 - Cancer","2013-11-07"
"535","B62y000","Read","Malignant lymphoma NOS of unspecified site","diagnostic","25 - Cancer","2013-11-07"
"536","B62y100","Read","Malignant lymphoma NOS of lymph nodes of head; face and neck","diagnostic","25 - Cancer","2013-11-07"
"537","B62y200","Read","Malignant lymphoma NOS of intrathoracic lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"538","B62y300","Read","Malignant lymphoma NOS of intra-abdominal lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"539","B62y400","Read","Malignant lymphoma NOS of lymph nodes of axilla and arm","diagnostic","25 - Cancer","2013-11-07"
