"","code","coding_system","description","entity","list_name","upload_date","BNF_header","BNF_code","drug_substance_name"
"197",5288001,"GPRD_product_code","CONOVA 30 tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"198",5480001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 50mcg/24 hours (3.2mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"199",5480002,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 25mcg/24 hours (1.6mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"200",5480003,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 75micrograms/24 hours(4.8mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"201",5481001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 25micrograms/24 hours (2mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"202",5481002,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 100micrograms/24 hours (8mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"203",5481003,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 25micrograms/24 hours (2mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"204",5482001,"GPRD_product_code","ESTRAPAK 50 patch+tab 50mcg/24hours(4mg/unit) + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"205",5483001,"GPRD_product_code","ESTRADERM TTS patch 25micrograms/24 hours (2mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"206",5483002,"GPRD_product_code","ESTRADERM TTS patch 50micrograms/24 hours (4mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"207",5483003,"GPRD_product_code","ESTRADERM TTS patch 100micrograms/24 hours (8mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"208",5505001,"GPRD_product_code","EMBLON tabs 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"209",5505002,"GPRD_product_code","EMBLON tabs 20mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"210",5527001,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE & NORGESTREL tabs 625micrograms + 150micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"211",5527002,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE & NORGESTREL tabs 1.25mg + 150micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"212",5601001,"GPRD_product_code","GESTODENE + ETHINYLESTRADIOL tabs 75micrograms + 30micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"213",5601002,"GPRD_product_code","GESTODENE + ETHINYLESTRADIOL tabs 20micrograms + 75micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"214",5723009,"GPRD_product_code","ALENDRONIC ACID tabs 70mg [HILLCROSS]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"215",5747007,"GPRD_product_code","CONJUGATED OESTROGENS 625/NORGESTREL 500 MCG TAB","drug","104 - Bisphosphonates","2014-01-30",NA,0,NA
"216",5754009,"GPRD_product_code","ALENDRONIC ACID tabs 70mg [TEVA]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"217",5780001,"GPRD_product_code","ETHINYLESTRADIOL + ETYNODIOL DIACETATE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"218",5837001,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + NORGESTREL) tabs 2mg + (2mg + 500micrograms)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"219",5838001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + NORETHISTERONE) & (ESTRADIOL) triphasic tabs 2mg + (2mg + 1mg) + (1mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"220",5838002,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + NORETHISTERONE) & (ESTRADIOL) triphasic forte tabs 4mg + (4mg + 1mg) + (1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"221",5838009,"GPRD_product_code","ALENDRONIC ACID tabs 10mg [TEVA]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"222",5841001,"GPRD_product_code","ETHINYLESTRADIOL + NORETHISTERONE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"223",5841002,"GPRD_product_code","ETHINYLESTRADIOL + NORETHISTERONE tabs 20micrograms + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"224",5841003,"GPRD_product_code","ETHINYLESTRADIOL + NORETHISTERONE tabs 30micrograms + 1.5mg","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"225",5846009,"GPRD_product_code","ALENDRONIC ACID tabs 10mg [HILLCROSS]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"226",6101001,"GPRD_product_code","ETHINYLESTRADIOL + LYNOESTRENOL tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"227",6171009,"GPRD_product_code","ALENDRONIC ACID tabs 10mg [GEN (UK)]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"228",6172009,"GPRD_product_code","ALENDRONIC ACID tabs 70mg [GEN (UK)]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"229",6218001,"GPRD_product_code","ETHINYLESTRADIOL + LEVONORGESTREL tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"230",6224009,"GPRD_product_code","CO-CYPRINDIOL tabs 2mg + 35micrograms [SOMEX]","drug","104 - Bisphosphonates","2014-01-30",NA,13060202,NA
"231",6235007,"GPRD_product_code","CONJUGATED OESTROGENS / NORGESTREL 1.25 MG TAB","drug","104 - Bisphosphonates","2014-01-30",NA,0,NA
"232",6303001,"GPRD_product_code","ESTRADIOL VALERATE tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"233",6303002,"GPRD_product_code","ESTRADIOL VALERATE tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"234",6307009,"GPRD_product_code","ALENDRONIC ACID ONCE WEEKLY tabs 70mg [PLIVA]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"235",6389009,"GPRD_product_code","ALENDRONIC ACID tabs 70mg [ARROW]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"236",6412009,"GPRD_product_code","ALENDRONIC ACID tabs 10mg [WINTHROP]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"237",6413009,"GPRD_product_code","ALENDRONIC ACID tabs 70mg [WINTHROP]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"238",6421001,"GPRD_product_code","ETHINYLESTRADIOL tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"239",6469009,"GPRD_product_code","DIETHYLSTILBESTROL tabs 5mg [HILLCROSS]","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"240",6527009,"GPRD_product_code","ALENDRONIC ACID tabs 70mg [FOCUS]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"241",6528009,"GPRD_product_code","ALENDRONIC ACID tabs 10mg [FOCUS]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"242",6596001,"GPRD_product_code","LORON caps 400mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"243",6596002,"GPRD_product_code","LORON inf 300mg/10ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"244",6596003,"GPRD_product_code","LORON tabs 520mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"245",6597001,"GPRD_product_code","SODIUM CLODRONATE caps 400mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"246",6597002,"GPRD_product_code","SODIUM CLODRONATE inf 300mg/10ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"247",6597003,"GPRD_product_code","SODIUM CLODRONATE conc soln inf 300mg/5ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"248",6678009,"GPRD_product_code","ALENDRONIC ACID tabs 10mg [PLIVA]","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"249",6680001,"GPRD_product_code","LIVIAL tabs 2.5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"250",6684001,"GPRD_product_code","TIBOLONE tabs 2.5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"251",6736001,"GPRD_product_code","FEMODENE ED tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"252",6771001,"GPRD_product_code","MIACALCIC inj 50 units/ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060100,NA
"253",6771002,"GPRD_product_code","MIACALCIC inj 100 iu/ml","drug","104 - Bisphosphonates","2014-01-30",NA,9050102,NA
"254",6771003,"GPRD_product_code","MIACALCIC inj 200 iu/ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060100,NA
"255",6926001,"GPRD_product_code","EVOREL -50 patch 50mcg/24 hours (3.2mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"256",6926002,"GPRD_product_code","EVOREL -25 patch 25mcg/24 hours (1.6mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"257",6926003,"GPRD_product_code","EVOREL -75 patch 75micrograms/24 hours(4.8mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"258",7037001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 100mcg/24 hours (6.4mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"259",7037002,"GPRD_product_code","ESTRADIOL TWICE WEEKLY transdermal patch 80micrograms/24 hours","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"260",7037003,"GPRD_product_code","ESTRADIOL TWICE WEEKLY transdermal patch 40micrograms/24 hours","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"261",7070001,"GPRD_product_code","OESTRIFEN tabs 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"262",7070002,"GPRD_product_code","OESTRIFEN tabs 20mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"263",7070003,"GPRD_product_code","OESTRIFEN tabs 40mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"264",7186001,"GPRD_product_code","SODIUM CLODRONATE tabs 520mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"265",7186002,"GPRD_product_code","SODIUM CLODRONATE tabs 800mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"266",7207001,"GPRD_product_code","APSTIL tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"267",7207002,"GPRD_product_code","APSTIL tabs 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"268",7317001,"GPRD_product_code","MESTRANOL + NORETHISTERONE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"269",7413001,"GPRD_product_code","EVOREL PAK treatment pack 50mcg/24hours(3.2mg/unit) + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"270",7414001,"GPRD_product_code","ESTRADIOL + NORETHISTERONE patch+tab 50mcg/24hours(3.2mg/unit) + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"271",7428001,"GPRD_product_code","YASMIN tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"272",7514001,"GPRD_product_code","FEMODETTE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"273",7559001,"GPRD_product_code","NUVELLE CONTINUOUS tabs 2mg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"274",7628001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 50micrograms/24 hours (4mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"275",7633001,"GPRD_product_code","PROGYNOVA TS 100 patch 100mcg/24 hour (7.6mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"276",7748001,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) tabs 1mg + (1mg + 1mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"277",7778001,"GPRD_product_code","PROGYNOVA TS 25 patch 25micrograms/24 hours (2mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"278",7828001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 1mg + 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"279",7846001,"GPRD_product_code","ETHINYLESTRADIOL + NORETHISTERONE tabs 50mcg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"280",7846002,"GPRD_product_code","ETHINYLESTRADIOL + NORETHISTERONE tabs 50micrograms + 3mg","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"281",7914001,"GPRD_product_code","BONDRONAT conc soln inf 2mg/2ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"282",7934001,"GPRD_product_code","EVOREL -100 patch 100mcg/24 hours (6.4mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"283",8001001,"GPRD_product_code","CALCITONIN (SALMON) RECOMBINANT inj 100 iu/ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060100,NA
"284",8002001,"GPRD_product_code","FORCALTONIN 100 inj 100 iu/ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060100,NA
"285",8121001,"GPRD_product_code","ETHINYLESTRADIOL + NORELGESTROMIN patch 20micrograms + 150micrograms/24 hours","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"286",8123001,"GPRD_product_code","ESTRADIOL VALERATE + NORETHISTERONE (continuous combined) tabs 1mg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"287",8124001,"GPRD_product_code","ESTRADIOL VALERATE + NORETHISTERONE (continuous combined) tabs 2mg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"288",8125001,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 1mg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"289",8128001,"GPRD_product_code","ESTRADIOL VALERATE + NORGESTREL tabs 2mg + 500micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"290",8129001,"GPRD_product_code","ESTRADIOL VALERATE + LEVONORGESTREL tabs 1mg + 250micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"291",8130001,"GPRD_product_code","ESTRADIOL VALERATE + LEVONORGESTREL tabs 2mg + 75micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"292",8133001,"GPRD_product_code","ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 2mg + 20mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"293",8134001,"GPRD_product_code","FEMTAB tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"294",8135001,"GPRD_product_code","FEMTAB SEQUI tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"295",8137001,"GPRD_product_code","FEMTAB CONTINUOUS tabs 2mg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"296",8140001,"GPRD_product_code","FEMTAB tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"297",8213001,"GPRD_product_code","FOSFESTROL TETRASODIUM tabs 120mg","drug","104 - Bisphosphonates","2014-01-30",NA,8030100,NA
"298",8235001,"GPRD_product_code","RISEDRONATE SODIUM tabs 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"299",8235002,"GPRD_product_code","RISEDRONATE SODIUM tabs 30mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"300",8236001,"GPRD_product_code","ACTONEL tabs 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"301",8236002,"GPRD_product_code","ACTONEL tabs 30mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"302",8319001,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE patch+tab 50mcg/24hours(4mg/unit) + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"303",8379001,"GPRD_product_code","MENOREST patch 37.5micrograms/24 hours (3.29mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"304",8379002,"GPRD_product_code","MENOREST patch 50micrograms/24 hours (4.33mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"305",8379003,"GPRD_product_code","MENOREST patch 75micrograms/24hours (6.57mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"306",8453001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + NORETHISTERONE) tabs 2mg + (2mg + 1mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"307",8466001,"GPRD_product_code","IBANDRONIC ACID conc soln inf 2mg/2ml","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"308",8520001,"GPRD_product_code","ESTRADIOL VALERATE & (ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE) + PLACEBO tabs 2mg + (2mg + ","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"309",8530001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + LEVONORGESTREL) ONCE WEEKLY patch 50mcg/24hrs + (50mcg+10mcg/24hrs)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"310",8542001,"GPRD_product_code","FEMATRIX 80 patch 80mcg/24 hours (2.5mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"311",8576001,"GPRD_product_code","KLIOFEM tabs 2mg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"312",8587001,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 2mg + 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"313",8587002,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 2mg + 0.7mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"314",8587003,"GPRD_product_code","ESTRADIOL + NORETHISTERONE ACETATE (continuous combined) tabs 1mg + 0.5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"315",8610001,"GPRD_product_code","FEMOSTON tabs 1mg + 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"316",8610002,"GPRD_product_code","FEMOSTON tabs 2mg + 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"317",8610003,"GPRD_product_code","FEMOSTON tabs 2mg + 20mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"318",8611001,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 1mg + (1mg + 10mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"319",8611002,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 2mg + (2mg + 10 mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"320",8611003,"GPRD_product_code","ESTRADIOL & (ESTRADIOL + DYDROGESTERONE) tabs 2mg + (2mg + 20mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"321",8621001,"GPRD_product_code","EVISTA FC tab 60mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"322",8648001,"GPRD_product_code","TRIDESTRA tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"323",8649001,"GPRD_product_code","ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"324",8649002,"GPRD_product_code","ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 1mg + 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"325",8649003,"GPRD_product_code","ESTRADIOL VALERATE + MEDROXYPROGESTERONE ACETATE tabs 1mg + 2.5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"326",8671001,"GPRD_product_code","ADGYN COMBI tabs 2mg + (2mg + 1mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"327",8692001,"GPRD_product_code","ESTRADIOL & DYDROGESTERONE patch+tab 80mcg/24 hours + 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"328",8692002,"GPRD_product_code","ESTRADIOL & DYDROGESTERONE patch+tab 40mcg/24 hours + 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"329",8732001,"GPRD_product_code","ETHINYLESTRADIOL + METHYLTESTOSTERONE tabs 4.4micrograms + 3.6mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"330",8780001,"GPRD_product_code","FENTAMOX tabs 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"331",8780002,"GPRD_product_code","FENTAMOX tabs 20mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"332",8780003,"GPRD_product_code","FENTAMOX tabs 40mg","drug","104 - Bisphosphonates","2014-01-30",NA,6050100,NA
"333",8808001,"GPRD_product_code","FOSAMAX tabs 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"334",8808002,"GPRD_product_code","FOSAMAX tabs 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"335",8809001,"GPRD_product_code","ALENDRONIC ACID (AS SODIUM SALT) tabs 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"336",8809002,"GPRD_product_code","ALENDRONIC ACID (AS SODIUM SALT) tabs 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"337",8809003,"GPRD_product_code","ALENDRONIC ACID (AS SODIUM SALT) tabs 70mg","drug","104 - Bisphosphonates","2014-01-30",NA,6060200,NA
"338",8885001,"GPRD_product_code","PREMIQUE tabs 625micrograms + 5mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"339",8886001,"GPRD_product_code","CONJUGATED OESTROGENS EQUINE + MEDROXYPROGESTERONE ACETATE (continuous combined) tabs 625micrograms ","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"340",8902001,"GPRD_product_code","PREMIQUE CYCLE tabs","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"341",8903001,"GPRD_product_code","CONJUGAT OESTROGE EQUI & (CONJUGAT OESTROGE EQUI + MEDROXYPROGESTERO ACETAT tab 625 micrograms + (62","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"342",8909001,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 37.5micrograms/24 hours (3.29mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"343",8909002,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 50micrograms/24 hours (4.33mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"344",8909003,"GPRD_product_code","ESTRADIOL TWICE WEEKLY patch 75micrograms/24hours (6.57mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"345",8913001,"GPRD_product_code","ESTRADIOL + (ESTRADIOL + NORETHISTERONE ACETATE) tabs 2mg + (2mg + 1 mg)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"346",8930001,"GPRD_product_code","ETHINYLESTRADIOL + CYPROTERONE ACETATE tabs 35micrograms + 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"347",8931001,"GPRD_product_code","CO-CYPRINDIOL tabs 2mg + 35micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"348",8945001,"GPRD_product_code","FEMATRIX 40 patch 40micrograms/24 hours (1.25mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"349",8947001,"GPRD_product_code","FEMAPAK 80 treatment pack 80mcg/24 hours + 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"350",9027001,"GPRD_product_code","ETHINYLESTRADIOL + NORGESTIMATE tabs 35micrograms + 250micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"351",9027002,"GPRD_product_code","ETHINYLESTRADIOL + NORGESTIMATE tabs 2mg + 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"352",9030001,"GPRD_product_code","ETHINYLESTRADIOL + GESTODENE tabs 30micrograms + 75micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"353",9030002,"GPRD_product_code","ETHINYLESTRADIOL + GESTODENE tabs 20micrograms + 75micrograms","drug","104 - Bisphosphonates","2014-01-30",NA,7030100,NA
"354",9105001,"GPRD_product_code","FEMSEVEN 50 patch 50micrograms/24 hours(1.5mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"355",9124001,"GPRD_product_code","ELLESTE-SOLO tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"356",9124002,"GPRD_product_code","ELLESTE-SOLO tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"357",9126001,"GPRD_product_code","ELLESTE-DUET tabs 2mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"358",9126002,"GPRD_product_code","ELLESTE-DUET tabs 1mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"359",9164001,"GPRD_product_code","ESTRADIOL ONCE WEEKLY patch 50micrograms/24 hours(1.5mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"360",9164002,"GPRD_product_code","ESTRADIOL ONCE WEEKLY patch 50mcg/24hours (3.8 mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"361",9164003,"GPRD_product_code","ESTRADIOL ONCE WEEKLY patch 100mcg/24 hour (7.6mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"362",9165001,"GPRD_product_code","ESTRADIOL ONCE WEEKLY transdermal patch 75micrograms/24 hours","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"363",9165002,"GPRD_product_code","ESTRADIOL ONCE WEEKLY patch 100mcg/24 hours (3.0mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"364",9165003,"GPRD_product_code","ESTRADIOL ONCE WEEKLY transdermal patch 25micrograms/24 hours","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"365",9180001,"GPRD_product_code","PROGYNOVA TS patch 50mcg/24hours (3.8 mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"366",9180002,"GPRD_product_code","PROGYNOVA TS forte patch 100mcg/24 hour (7.6mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"367",9186001,"GPRD_product_code","ESTRADIOL ACETATE vaginal ring 50micrograms/24 hours(12.4mg/unit)","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"368",9228001,"GPRD_product_code","IMPROVERA tabs 1.5mg + 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
"369",9229001,"GPRD_product_code","PIPERAZINE OESTRONE SULPHATE + MEDROXYPROGESTERONE tabs 1.5mg + 10mg","drug","104 - Bisphosphonates","2014-01-30",NA,6040101,NA
