"","code","coding_system","description","entity","list_name","upload_date","QOF","analysis"
"223","C108D00","Read","Insulin dependent diabetes mellitus with nephropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"224","C108D11","Read","Type I diabetes mellitus with nephropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"225","C108E00","Read","Insulin dependent diabetes mellitus with hypoglycaemic coma","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"226","C108E11","Read","Type I diabetes mellitus with hypoglycaemic coma","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"227","C108E12","Read","Type 1 diabetes mellitus with hypoglycaemic coma","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"228","C108F00","Read","Insulin dependent diabetes mellitus with diabetic cataract","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"229","C108F11","Read","Type I diabetes mellitus with diabetic cataract","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"230","C108G00","Read","Insulin dependent diab mell with peripheral angiopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"231","C108H00","Read","Insulin dependent diabetes mellitus with arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"232","C108H11","Read","Type I diabetes mellitus with arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"233","C108J00","Read","Insulin dependent diab mell with neuropathic arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"234","C108J12","Read","Type 1 diabetes mellitus with neuropathic arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"235","C108y00","Read","Other specified diabetes mellitus with multiple comps","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"236","C108z00","Read","Unspecified diabetes mellitus with multiple complications","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"237","C109.00","Read","Non-insulin-dependent diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"238","C109000","Read","Non-insulin-dependent diabetes mellitus with renal comps","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"239","C109011","Read","Type II diabetes mellitus with renal complications","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"240","C109012","Read","Type 2 diabetes mellitus with renal complications","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"241","C109100","Read","Non-insulin-dependent diabetes mellitus with ophthalm comps","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"242","C109.11","Read","NIDDM - Non-insulin dependent diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"243","C109111","Read","Type II diabetes mellitus with ophthalmic complications","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"244","C109112","Read","Type 2 diabetes mellitus with ophthalmic complications","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"245","C109.12","Read","Type 2 diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"246","C109.13","Read","Type II diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"247","C109200","Read","Non-insulin-dependent diabetes mellitus with neuro comps","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"248","C109211","Read","Type II diabetes mellitus with neurological complications","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"249","C109212","Read","Type 2 diabetes mellitus with neurological complications","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"250","C109300","Read","Non-insulin-dependent diabetes mellitus with multiple comps","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"251","C109400","Read","Non-insulin dependent diabetes mellitus with ulcer","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"252","C109411","Read","Type II diabetes mellitus with ulcer","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"253","C109412","Read","Type 2 diabetes mellitus with ulcer","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"254","C109500","Read","Non-insulin dependent diabetes mellitus with gangrene","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"255","C109511","Read","Type II diabetes mellitus with gangrene","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"256","C109600","Read","Non-insulin-dependent diabetes mellitus with retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"257","C109611","Read","Type II diabetes mellitus with retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"258","C109612","Read","Type 2 diabetes mellitus with retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"259","C109700","Read","Non-insulin dependant diabetes mellitus - poor control","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"260","C109711","Read","Type II diabetes mellitus - poor control","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"261","C109712","Read","Type 2 diabetes mellitus - poor control","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"262","C109900","Read","Non-insulin-dependent diabetes mellitus without complication","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"263","C109911","Read","Type II diabetes mellitus without complication","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"264","C109A00","Read","Non-insulin dependent diabetes mellitus with mononeuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"265","C109A11","Read","Type II diabetes mellitus with mononeuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"266","C109B00","Read","Non-insulin dependent diabetes mellitus with polyneuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"267","C109B11","Read","Type II diabetes mellitus with polyneuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"268","C109C00","Read","Non-insulin dependent diabetes mellitus with nephropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"269","C109C11","Read","Type II diabetes mellitus with nephropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"270","C109C12","Read","Type 2 diabetes mellitus with nephropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"271","C109D00","Read","Non-insulin dependent diabetes mellitus with hypoglyca coma","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"272","C109D11","Read","Type II diabetes mellitus with hypoglycaemic coma","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"273","C109D12","Read","Type 2 diabetes mellitus with hypoglycaemic coma","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"274","C109E00","Read","Non-insulin depend diabetes mellitus with diabetic cataract","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"275","C109E11","Read","Type II diabetes mellitus with diabetic cataract","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"276","C109E12","Read","Type 2 diabetes mellitus with diabetic cataract","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"277","C109F00","Read","Non-insulin-dependent d m with peripheral angiopath","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"278","C109F11","Read","Type II diabetes mellitus with peripheral angiopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"279","C109F12","Read","Type 2 diabetes mellitus with peripheral angiopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"280","C109G00","Read","Non-insulin dependent diabetes mellitus with arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"281","C109G11","Read","Type II diabetes mellitus with arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"282","C109G12","Read","Type 2 diabetes mellitus with arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"283","C109H00","Read","Non-insulin dependent d m with neuropathic arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"284","C109H11","Read","Type II diabetes mellitus with neuropathic arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"285","C109H12","Read","Type 2 diabetes mellitus with neuropathic arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"286","C109J00","Read","Insulin treated Type 2 diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"287","C109J11","Read","Insulin treated non-insulin dependent diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"288","C109J12","Read","Insulin treated Type II diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"289","C109K00","Read","Hyperosmolar non-ketotic state in type 2 diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"290","C10C.00","Read","Diabetes mellitus autosomal dominant","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"291","C10C.11","Read","Maturity onset diabetes in youth","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"292","C10D.00","Read","Diabetes mellitus autosomal dominant type 2","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"293","C10D.11","Read","Maturity onset diabetes in youth type 2","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"294","C10E.00","Read","Type 1 diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"295","C10E000","Read","Type 1 diabetes mellitus with renal complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"296","C10E100","Read","Type 1 diabetes mellitus with ophthalmic complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"297","C10E.11","Read","Type I diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"298","C10E.12","Read","Insulin dependent diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"299","C10E200","Read","Type 1 diabetes mellitus with neurological complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"300","C10E300","Read","Type 1 diabetes mellitus with multiple complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"301","C10E312","Read","Insulin dependent diabetes mellitus with multiple complicat","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"302","C10E400","Read","Unstable type 1 diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"303","C10E411","Read","Unstable type I diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"304","C10E412","Read","Unstable insulin dependent diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"305","C10E500","Read","Type 1 diabetes mellitus with ulcer","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"306","C10E600","Read","Type 1 diabetes mellitus with gangrene","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"307","C10E700","Read","Type 1 diabetes mellitus with retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"308","C10E800","Read","Type 1 diabetes mellitus - poor control","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"309","C10E812","Read","Insulin dependent diabetes mellitus - poor control","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"310","C10E900","Read","Type 1 diabetes mellitus maturity onset","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"311","C10EA00","Read","Type 1 diabetes mellitus without complication","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"312","C10EA11","Read","Type I diabetes mellitus without complication","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"313","C10EB00","Read","Type 1 diabetes mellitus with mononeuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"314","C10EC00","Read","Type 1 diabetes mellitus with polyneuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"315","C10ED00","Read","Type 1 diabetes mellitus with nephropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"316","C10EE00","Read","Type 1 diabetes mellitus with hypoglycaemic coma","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"317","C10EF00","Read","Type 1 diabetes mellitus with diabetic cataract","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"318","C10EG00","Read","Type 1 diabetes mellitus with peripheral angiopathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"319","C10EH00","Read","Type 1 diabetes mellitus with arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"320","C10EJ00","Read","Type 1 diabetes mellitus with neuropathic arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"321","C10EK00","Read","Type 1 diabetes mellitus with persistent proteinuria","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"322","C10EL00","Read","Type 1 diabetes mellitus with persistent microalbuminuria","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"323","C10EM00","Read","Type 1 diabetes mellitus with ketoacidosis","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"324","C10EM11","Read","Type I diabetes mellitus with ketoacidosis","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"325","C10EN00","Read","Type 1 diabetes mellitus with ketoacidotic coma","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"326","C10EN11","Read","Type I diabetes mellitus with ketoacidotic coma","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"327","C10EP00","Read","Type 1 diabetes mellitus with exudative maculopathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"328","C10EQ00","Read","Type 1 diabetes mellitus with gastroparesis","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"329","C10F.00","Read","Type 2 diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"330","C10F000","Read","Type 2 diabetes mellitus with renal complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"331","C10F011","Read","Type II diabetes mellitus with renal complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"332","C10F100","Read","Type 2 diabetes mellitus with ophthalmic complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"333","C10F.11","Read","Type II diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"334","C10F200","Read","Type 2 diabetes mellitus with neurological complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"335","C10F300","Read","Type 2 diabetes mellitus with multiple complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"336","C10F311","Read","Type II diabetes mellitus with multiple complications","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"337","C10F400","Read","Type 2 diabetes mellitus with ulcer","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"338","C10F500","Read","Type 2 diabetes mellitus with gangrene","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"339","C10F511","Read","Type II diabetes mellitus with gangrene","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"340","C10F600","Read","Type 2 diabetes mellitus with retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"341","C10F611","Read","Type II diabetes mellitus with retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"342","C10F700","Read","Type 2 diabetes mellitus - poor control","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"343","C10F711","Read","Type II diabetes mellitus - poor control","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"344","C10F900","Read","Type 2 diabetes mellitus without complication","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"345","C10F911","Read","Type II diabetes mellitus without complication","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"346","C10FA00","Read","Type 2 diabetes mellitus with mononeuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"347","C10FB00","Read","Type 2 diabetes mellitus with polyneuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"348","C10FB11","Read","Type II diabetes mellitus with polyneuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"349","C10FC00","Read","Type 2 diabetes mellitus with nephropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"350","C10FC11","Read","Type II diabetes mellitus with nephropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"351","C10FD00","Read","Type 2 diabetes mellitus with hypoglycaemic coma","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"352","C10FE00","Read","Type 2 diabetes mellitus with diabetic cataract","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"353","C10FF00","Read","Type 2 diabetes mellitus with peripheral angiopathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"354","C10FF11","Read","Type II diabetes mellitus with peripheral angiopathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"355","C10FG00","Read","Type 2 diabetes mellitus with arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"356","C10FH00","Read","Type 2 diabetes mellitus with neuropathic arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"357","C10FJ00","Read","Insulin treated Type 2 diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"358","C10FJ11","Read","Insulin treated Type II diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"359","C10FK00","Read","Hyperosmolar non-ketotic state in type 2 diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"360","C10FL00","Read","Type 2 diabetes mellitus with persistent proteinuria","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"361","C10FL11","Read","Type II diabetes mellitus with persistent proteinuria","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"362","C10FM00","Read","Type 2 diabetes mellitus with persistent microalbuminuria","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"363","C10FN00","Read","Type 2 diabetes mellitus with ketoacidosis","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"364","C10FP00","Read","Type 2 diabetes mellitus with ketoacidotic coma","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"365","C10FQ00","Read","Type 2 diabetes mellitus with exudative maculopathy","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"366","C10FR00","Read","Type 2 diabetes mellitus with gastroparesis","diagnostic","94 - diabetes mellitus","2014-01-30",1,"Main"
"367","C10G.00","Read","Secondary pancreatic diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"368","C10G000","Read","Secondary pancreatic diabetes mellitus without complication","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"369","C10y.00","Read","Diabetes mellitus with other specified manifestation","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"370","C10y000","Read","Diabetes mellitus; juvenile; + other specified manifestation","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"371","C10y100","Read","Diabetes mellitus; adult; + other specified manifestation","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"372","C10yy00","Read","Other specified diabetes mellitus with other spec comps","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"373","C10yz00","Read","Diabetes mellitus NOS with other specified manifestation","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"374","C10z.00","Read","Diabetes mellitus with unspecified complication","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"375","C10z000","Read","Diabetes mellitus; juvenile type; + unspecified complication","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"376","C10z100","Read","Diabetes mellitus; adult onset; + unspecified complication","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"377","C10zy00","Read","Other specified diabetes mellitus with unspecified comps","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"378","C10zz00","Read","Diabetes mellitus NOS with unspecified complication","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"379","Cyu2.00","Read","[X]Diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"380","Cyu2000","Read","[X]Other specified diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"381","Cyu2300","Read","[X]Unspecified diabetes mellitus with renal complications","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"382","F171100","Read","Autonomic neuropathy due to diabetes","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"383","F345000","Read","Diabetic mononeuritis multiplex","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"384","F35z000","Read","Diabetic mononeuritis NOS","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"385","F372.00","Read","Polyneuropathy in diabetes","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"386","F372000","Read","Acute painful diabetic neuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"387","F372100","Read","Chronic painful diabetic neuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"388","F372.11","Read","Diabetic polyneuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"389","F372.12","Read","Diabetic neuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"390","F372200","Read","Asymptomatic diabetic neuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"391","F381300","Read","Myasthenic syndrome due to diabetic amyotrophy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"392","F381311","Read","Diabetic amyotrophy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"393","F3y0.00","Read","Diabetic mononeuropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"394","F420.00","Read","Diabetic retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"395","F420000","Read","Background diabetic retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"396","F420100","Read","Proliferative diabetic retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"397","F420200","Read","Preproliferative diabetic retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"398","F420300","Read","Advanced diabetic maculopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"399","F420400","Read","Diabetic maculopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"400","F420500","Read","Advanced diabetic retinal disease","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"401","F420600","Read","Non proliferative diabetic retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"402","F420700","Read","High risk proliferative diabetic retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"403","F420800","Read","High risk non proliferative diabetic retinopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"404","F420z00","Read","Diabetic retinopathy NOS","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"405","F440700","Read","Diabetic iritis","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"406","F464000","Read","Diabetic cataract","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"407","G73y000","Read","Diabetic peripheral angiopathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"408","K01x100","Read","Nephrotic syndrome in diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"409","Kyu0300","Read","[X]Glomerular disorders in diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"410","L0010AI","Read","SEEN IN DIABETIC CLINIC","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"411","L0010EI","Read","REFERRED TO DIABETIC CLINIC","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"412","L180500","Read","Pre-existing diabetes mellitus; insulin-dependent","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"413","L180600","Read","Pre-existing diabetes mellitus; non-insulin-dependent","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"414","L180X00","Read","Pre-existing diabetes mellitus; unspecified","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"415","L2500GC","Read","DIABETES - GOOD CONTROL","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"416","L2500PC","Read","DIABETES - POOR CONTROL","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"417","L2501CU","Read","DIABETES CHECK UP","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"418","Lyu2900","Read","[X]Pre-existing diabetes mellitus; unspecified","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"419","M037200","Read","Cellulitis in diabetic foot","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"420","M271000","Read","Ischaemic ulcer diabetic foot","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"421","M271100","Read","Neuropathic diabetic ulcer - foot","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"422","M271200","Read","Mixed diabetic ulcer - foot","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"423","N030000","Read","Diabetic cheiroarthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"424","N030011","Read","Diabetic cheiropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"425","N030100","Read","Diabetic Charcot arthropathy","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"426","R054200","Read","[D]Gangrene of toe in diabetic","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"427","R054300","Read","[D]Widespread diabetic foot gangrene","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"428","ZL22500","Read","Under care of diabetic liaison nurse","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"429","ZL62500","Read","Referral to diabetes nurse","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"430","ZL62600","Read","Referral to diabetic liaison nurse","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"431","ZLA2500","Read","Seen by diabetic liaison nurse","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"432","ZV65312","Read","[V]Dietary counselling in diabetes mellitus","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"433","250 A","OXMIS","SUGAR DIABETES","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"434","250 AA","OXMIS","NIDDM (NON-INSULIN DEPENDENT DIABETES)","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"435","250 AB","OXMIS","ABSCESS DIABETIC","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
"436","250 AD","OXMIS","DIABETES MELLITUS INSULIN DEPENDANT","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"437","250 AK","OXMIS","MATURITY ONSET DIABETES MELLITUS INSULIN","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"438","250 AL","OXMIS","MATURITY ONSET DIABETES(MELLITUS) NON-IN","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"439","250 AM","OXMIS","MATURITY ONSET DIABETES (MELLITUS)","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"440","250 AN","OXMIS","DIABETES","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Main"
"441","250 AT","OXMIS","DIABETIC AMYOTROPHY","diagnostic","94 - diabetes mellitus","2014-01-30",0,"Sensitivity"
