"","code","coding_system","description","entity","list_name","upload_date","BNF_header","BNF_code","drug_substance_name"
"225",1548011,"GPRD_product_code","PROPRANOLOL sr cap 160mg [ALPHAR/COX]","drug","111 - ACE_inhibitors","2014-01-30",NA,4090300,NA
"226",1549009,"GPRD_product_code","PROPRANOLOL tabs 40mg [NUMARK]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"227",1551001,"GPRD_product_code","INDERAL inj 1mg/ml","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"228",1552001,"GPRD_product_code","INDERETIC caps","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"229",1553001,"GPRD_product_code","INDEREX caps","drug","111 - ACE_inhibitors","2014-01-30",NA,2020100,NA
"230",1565009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"231",1565010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"232",1565011,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"233",1568009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"234",1569009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"235",1569010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"236",1595001,"GPRD_product_code","BLOCADREN tabs 10mg","drug","111 - ACE_inhibitors","2014-01-30",NA,4070402,NA
"237",1601001,"GPRD_product_code","MODUCREN tabs","drug","111 - ACE_inhibitors","2014-01-30",NA,2020300,NA
"238",1614009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"239",1614010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"240",1618001,"GPRD_product_code","INDERAL tabs 10mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"241",1618002,"GPRD_product_code","INDERAL tabs 40mg","drug","111 - ACE_inhibitors","2014-01-30",NA,4090300,NA
"242",1618003,"GPRD_product_code","INDERAL tabs 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"243",1619001,"GPRD_product_code","INDERAL tabs 160mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"244",1631001,"GPRD_product_code","CORGARD tabs 40mg","drug","111 - ACE_inhibitors","2014-01-30",NA,6020200,NA
"245",1631002,"GPRD_product_code","CORGARD tabs 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,6020200,NA
"246",1632001,"GPRD_product_code","CORGARETIC 80 tabs","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"247",1638001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"248",1638002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4020300,NA
"249",1638003,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4020300,NA
"250",1639001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"251",1655009,"GPRD_product_code","CO-TENIDONE tabs 50mg+12.5mg [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"252",1655010,"GPRD_product_code","CO-TENIDONE tabs 100mg+25mg [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,2020100,NA
"253",1661009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"254",1661010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"255",1661011,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"256",1671001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,2020700,NA
"257",1671002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,11060400,NA
"258",1684001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"259",1684002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"260",1684003,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"261",1698001,"GPRD_product_code","TENORETIC tabs","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"262",1699001,"GPRD_product_code","TENORMIN LS tablets 50mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"263",1700001,"GPRD_product_code","BERKOLOL tabs 10mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"264",1700002,"GPRD_product_code","BERKOLOL tabs 40mg","drug","111 - ACE_inhibitors","2014-01-30",NA,6020200,NA
"265",1700003,"GPRD_product_code","BERKOLOL tabs 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"266",1701001,"GPRD_product_code","BERKOLOL tabs 160mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"267",1702001,"GPRD_product_code","BETA-CARDONE tabs 40mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2030201,NA
"268",1702002,"GPRD_product_code","BETA-CARDONE tabs 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2030201,NA
"269",1702003,"GPRD_product_code","BETA-CARDONE tabs 200mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2030201,NA
"270",1714001,"GPRD_product_code","TRASICOR tabs 20mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"271",1714002,"GPRD_product_code","TRASICOR tabs 40mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"272",1714003,"GPRD_product_code","TRASICOR tabs 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"273",1715001,"GPRD_product_code","TRASICOR tabs 160mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"274",1799001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"275",1818009,"GPRD_product_code","CO-TENIDONE tabs 100mg+25mg [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2020100,NA
"276",1818010,"GPRD_product_code","CO-TENIDONE tabs 50mg+12.5mg [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2020100,NA
"277",1820009,"GPRD_product_code","CO-TENIDONE tabs 100mg+25mg [BERK]","drug","111 - ACE_inhibitors","2014-01-30",NA,2020100,NA
"278",1820010,"GPRD_product_code","CO-TENIDONE tabs 50mg+12.5mg [BERK]","drug","111 - ACE_inhibitors","2014-01-30",NA,2020100,NA
"279",1856009,"GPRD_product_code","ATENOLOL tabs 50mg [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"280",1856010,"GPRD_product_code","ATENOLOL tabs 100mg [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"281",1864009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"282",1882009,"GPRD_product_code","OXPRENOLOL tabs 160mg [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"283",1887009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"284",1887010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"285",1887011,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"286",1888009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"287",1889009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"288",1905009,"GPRD_product_code","PROPRANOLOL oral soln 5mg/5ml [RP]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"289",1905010,"GPRD_product_code","PROPRANOLOL oral soln 10mg/5ml [RP]","drug","111 - ACE_inhibitors","2014-01-30",NA,4070402,NA
"290",1905011,"GPRD_product_code","PROPRANOLOL oral soln 40mg/5ml [RP]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"291",1906009,"GPRD_product_code","PROPRANOLOL oral soln 50mg/5ml [RP]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"292",1906010,"GPRD_product_code","PROPRANOLOL oral soln 80mg/5ml [RP]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"293",1908001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080200,NA
"294",1908002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080200,NA
"295",1909001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"296",1909002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"297",1912001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"298",1912002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"299",1915009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"300",1920009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,10020200,NA
"301",1920010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"302",1920011,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,15010401,NA
"303",1924009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"304",1950009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"305",1950010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"306",1950011,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"307",1958001,"GPRD_product_code","BEDRANOL mr cap 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"308",2016009,"GPRD_product_code","PROPRANOLOL caps 80mg [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,4090300,NA
"309",2016010,"GPRD_product_code","PROPRANOLOL caps 160mg [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,6020200,NA
"310",2017009,"GPRD_product_code","OXPRENOLOL SR tablets 160mg [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"311",2031009,"GPRD_product_code","ATENOLOL tabs 25mg [KENT]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"312",2031010,"GPRD_product_code","ATENOLOL tabs 50mg [KENT]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"313",2031011,"GPRD_product_code","ATENOLOL tabs 100mg [KENT]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"314",2044007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"315",2050001,"GPRD_product_code","KALTEN caps","drug","111 - ACE_inhibitors","2014-01-30",NA,2020300,NA
"316",2050007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"317",2056009,"GPRD_product_code","PROPRANOLOL LA caps 160mg [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"318",2056010,"GPRD_product_code","PROPRANOLOL LA mr cap 80mg [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,4090300,NA
"319",2088009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"320",2088010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"321",2088011,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"322",2089009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"323",2089010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"324",2089011,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"325",2102007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"326",2103007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"327",2109009,"GPRD_product_code","CO-TENIDONE tabs 50mg+12.5mg [BIOGLAN]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"328",2109010,"GPRD_product_code","CO-TENIDONE tabs 100mg+25mg [BIOGLAN]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"329",2115007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"330",2116007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"331",2138001,"GPRD_product_code","BETA-PROGRANE caps 160mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"332",2143009,"GPRD_product_code","SOTALOL tabs 80mg [GEN (UK)]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030201,NA
"333",2143010,"GPRD_product_code","SOTALOL tabs 160mg [GEN (UK)]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030201,NA
"334",2144009,"GPRD_product_code","TIMOLOL eye drp 0.25% [LENNON]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"335",2144010,"GPRD_product_code","TIMOLOL eye drp 0.5% [LENNON]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"336",2176009,"GPRD_product_code","TIMOLOL eye drp 0.25% [GEN (UK)]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"337",2176010,"GPRD_product_code","TIMOLOL eye drp 0.5% [GEN (UK)]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"338",2183001,"GPRD_product_code","BREVIBLOC inj 10mg/ml","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"339",2183002,"GPRD_product_code","BREVIBLOC conc soln inf 250mg/ml","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"340",2197009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"341",2197010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"342",2198009,"GPRD_product_code","METOPROLOL tabs 50mg [TEVA]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"343",2198010,"GPRD_product_code","METOPROLOL tabs 100mg [TEVA]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"344",2202009,"GPRD_product_code","PROPRANOLOL tabs 160mg [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"345",2213009,"GPRD_product_code","ATENOLOL tabs 25mg [ALPHAR/COX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"346",2213010,"GPRD_product_code","ATENOLOL tabs 50mg [ALPHAR/COX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"347",2213011,"GPRD_product_code","ATENOLOL tabs 100mg [ALPHAR/COX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"348",2216001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"349",2216002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,15010401,NA
"350",2216003,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"351",2217001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,2020700,NA
"352",2220009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4020300,NA
"353",2220010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"354",2220011,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"355",2230009,"GPRD_product_code","CO-TENIDONE tabs 50mg+12.5mg [ALPHAR/COX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"356",2230010,"GPRD_product_code","CO-TENIDONE tabs 100mg+25mg [ALPHAR/COX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"357",2233009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010100,NA
"358",2259009,"GPRD_product_code","METOPROLOL tabs 50mg [ALPHARMA]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"359",2259010,"GPRD_product_code","METOPROLOL tabs 100mg [ALPHARMA]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"360",2263001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"361",2263002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"362",2272001,"GPRD_product_code","ESMOLOL HCl inj 10mg/ml","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"363",2272002,"GPRD_product_code","ESMOLOL HCl conc soln inf 250mg/ml","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"364",2278009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"365",2278010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"366",2289001,"GPRD_product_code","TENCHLOR tabs 50mg+12.5mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2020100,NA
"367",2289002,"GPRD_product_code","TENCHLOR tabs 100mg + 25mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2020100,NA
"368",2295009,"GPRD_product_code","TIMOLOL eye drp 0.25% [ALPHAR/COX]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"369",2295010,"GPRD_product_code","TIMOLOL eye drp 0.5% [ALPHAR/COX]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"370",2300009,"GPRD_product_code","TIMOLOL eye drp 0.25% [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"371",2300010,"GPRD_product_code","TIMOLOL eye drp 0.5% [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"372",2302009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"373",2308001,"GPRD_product_code","HALF-BETADUR CR caps 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,4090300,NA
"374",2320007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"375",2337001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"376",2337002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010100,NA
"377",2371001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4020300,NA
"378",2371002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4020300,NA
"379",2409001,"GPRD_product_code","APSOLOL tabs 10mg","drug","111 - ACE_inhibitors","2014-01-30",NA,6020200,NA
"380",2409002,"GPRD_product_code","APSOLOL tabs 40mg","drug","111 - ACE_inhibitors","2014-01-30",NA,4070402,NA
"381",2409003,"GPRD_product_code","APSOLOL tabs 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2030202,NA
"382",2410001,"GPRD_product_code","APSOLOL tabs 160mg","drug","111 - ACE_inhibitors","2014-01-30",NA,4070402,NA
"383",2411001,"GPRD_product_code","APSOLOX tabs 20mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"384",2411002,"GPRD_product_code","APSOLOX tabs 40mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"385",2411003,"GPRD_product_code","APSOLOX tabs 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"386",2412001,"GPRD_product_code","APSOLOX tabs 160mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"387",2441009,"GPRD_product_code","ATENOLOL tabs 25mg [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"388",2466001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080200,NA
"389",2466002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,15010401,NA
"390",2467001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,10020200,NA
"391",2485001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"392",2485002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"393",2518001,"GPRD_product_code","COMBITENS caps 50mg + 20mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"394",2534001,"GPRD_product_code","SOLOC tabs 5mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"395",2597007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"396",2666001,"GPRD_product_code","SOLOC tabs 10mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"397",2706007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"398",2707007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"399",2708007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"400",2709007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"401",2740009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"402",2774009,"GPRD_product_code","TIMOLOL eye drp 0.25% [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"403",2774010,"GPRD_product_code","TIMOLOL eye drp 0.5% [IVAX]","drug","111 - ACE_inhibitors","2014-01-30",NA,11060300,NA
"404",2777009,"GPRD_product_code","SOTALOL tabs 80mg [HILLCROSS]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"405",2777010,"GPRD_product_code","SOTALOL tabs 160mg [HILLCROSS]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"406",2783001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010100,NA
"407",2783002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"408",2783003,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010100,NA
"409",2784001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"410",2786001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"411",2786002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"412",2796001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"413",2796002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"414",2796003,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"415",2797001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"416",2804001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,15010401,NA
"417",2804002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010100,NA
"418",2804003,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"419",2805001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,15010401,NA
"420",2805002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010100,NA
"421",2806001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010100,NA
"422",2806002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,15010401,NA
"423",2806003,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"424",2807001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4080100,NA
"425",2807002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010100,NA
"426",2808001,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,15010401,NA
"427",2808002,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4010200,NA
"428",2814009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,11060400,NA
"429",2831009,"GPRD_product_code","CO-TENIDONE tabs 50mg+12.5mg [SANDOZ]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"430",2831010,"GPRD_product_code","CO-TENIDONE tabs 100mg+25mg [SANDOZ]","drug","111 - ACE_inhibitors","2014-01-30",NA,2020100,NA
"431",2838007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"432",2839007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"433",2840007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"434",2841007,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,0,NA
"435",2842009,"GPRD_product_code","SOTALOL tabs 80mg [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"436",2842010,"GPRD_product_code","SOTALOL tabs 160mg [APS]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030201,NA
"437",2850009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,15010401,NA
"438",2859009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"439",2859010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"440",2862009,"GPRD_product_code","ATENOLOL tabs 25mg [TILLOMED]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"441",2862010,"GPRD_product_code","ATENOLOL tabs 50mg [TILLOMED]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"442",2862011,"GPRD_product_code","ATENOLOL tabs 100mg [TILLOMED]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"443",2863009,"GPRD_product_code","SOTALOL tabs 40mg [TILLOMED]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030201,NA
"444",2863010,"GPRD_product_code","SOTALOL tabs 80mg [TILLOMED]","drug","111 - ACE_inhibitors","2014-01-30",NA,2030201,NA
"445",2863011,"GPRD_product_code","SOTALOL tabs 160mg [TILLOMED]","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"446",2871009,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"447",2871010,"GPRD_product_code",NA,"drug","111 - ACE_inhibitors","2014-01-30",NA,4070300,NA
"448",2874001,"GPRD_product_code","OXPRENOLOL tabs 20mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"449",2874002,"GPRD_product_code","OXPRENOLOL tabs 40mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
"450",2874003,"GPRD_product_code","OXPRENOLOL tabs 80mg","drug","111 - ACE_inhibitors","2014-01-30",NA,2040000,NA
