"","code","coding_system","description","entity","list_name","upload_date","BNF_header","BNF_code","drug_substance_name"
"165",29620,"CPRD_product_code","LAMOTRIGINE tabs 100mg [ALPHARMA]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"166",29806,"CPRD_product_code","CLOBAZAM 7.5 MG CAP","drug","64 - epilepsy_drugs","2014-01-27","",0,""
"167",29905,"CPRD_product_code","NOOTROPIL 400 MG CAP","drug","64 - epilepsy_drugs","2014-01-27","",0,""
"168",30081,"CPRD_product_code","SODIUM VALPROATE CR tablets 500mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"169",30392,"CPRD_product_code","PENTRAN tabs 50mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PHENYTOIN SODIUM"
"170",30509,"CPRD_product_code","TIMONIL RETARD mr tab 400mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CARBAMAZEPINE"
"171",30537,"CPRD_product_code","PHENOBARBITAL SODIUM pwdr","drug","64 - epilepsy_drugs","2014-01-27","Ingredient",99000000,"PHENOBARBITAL SODIUM"
"172",3068,"CPRD_product_code","PHENYTOIN caps 300mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PHENYTOIN SODIUM"
"173",30763,"CPRD_product_code","CARBAMAZEPINE tabs 100mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"174",3107,"CPRD_product_code","EPILIM CHRONO cr tab 500mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"VALPROIC ACID"
"175",3108,"CPRD_product_code","ETHOSUXIMIDE caps 250mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"ETHOSUXIMIDE"
"176",3109,"CPRD_product_code","CLOBAZAM 5 MG TAB","drug","64 - epilepsy_drugs","2014-01-27","",0,""
"177",3110,"CPRD_product_code","CLOBAZAM caps 10mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CLOBAZAM"
"178",31634,"CPRD_product_code","PHENYTOIN SODIUM/ PHENOBARBITONE SODIUM TAB","drug","64 - epilepsy_drugs","2014-01-27","",0,""
"179",31802,"CPRD_product_code","DIAMOX pwdr","drug","64 - epilepsy_drugs","2014-01-27","Carbonic anhydrase inhibitors",2020700,"ACETAZOLAMIDE"
"180",3225,"CPRD_product_code","PHENOBARBITAL SODIUM tabs 30mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENOBARBITAL SODIUM"
"181",32500,"CPRD_product_code","CLONAZEPAM oral soln 250micrograms/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CLONAZEPAM"
"182",3263,"CPRD_product_code","ACETAZOLAMIDE mr cap 250mg","drug","64 - epilepsy_drugs","2014-01-27","Carbonic anhydrase inhibitors",2020700,"ACETAZOLAMIDE"
"183",3265,"CPRD_product_code","DIAMOX tabs 250mg","drug","64 - epilepsy_drugs","2014-01-27","Carbonic anhydrase inhibitors",2020700,"ACETAZOLAMIDE"
"184",32783,"CPRD_product_code","LUMINAL tabs 15mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENOBARBITAL"
"185",32900,"CPRD_product_code","CARBAMAZEPINE SR tablets 200mg [IVAX]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CARBAMAZEPINE"
"186",32920,"CPRD_product_code","LAMOTRIGINE tabs 25mg [GEN (UK)]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"187",32931,"CPRD_product_code","CARBAMAZEPINE tabs 400mg [APS]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"188",32973,"CPRD_product_code","GABITRIL tabs 5mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"TIAGABINE HYDROCHLORIDE MONOHYDRATE"
"189",33058,"CPRD_product_code","EPIVAL CR tablets 500mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"VALPROIC ACID"
"190",33106,"CPRD_product_code","SODIUM VALPROATE sf oral soln 200mg/5ml [IVAX]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"191",33252,"CPRD_product_code","PRIMIDONE oral susp 62.5mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Drugs for essential tremor; chorea; tics and related disorders",4090300,"PRIMIDONE"
"192",33323,"CPRD_product_code","PHENOBARBITAL tabs 30mg [ALPHAR/COX]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENOBARBITAL"
"193",33372,"CPRD_product_code","PHENOBARBITAL tabs 60mg [APS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENOBARBITAL"
"194",3350,"CPRD_product_code","SODIUM VALPROATE ec tab 500mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"195",33828,"CPRD_product_code","EMESIDE syrp 250mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"ETHOSUXIMIDE"
"196",34120,"CPRD_product_code","SODIUM VALPROATE tabs 200mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"197",34144,"CPRD_product_code","PHENYTOIN tabs 100mg [ALPHAR/COX]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PHENYTOIN SODIUM"
"198",34150,"CPRD_product_code","VALPROATE SODIUM tabs 200mg [IVAX]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"199",34151,"CPRD_product_code","VALPROATE SODIUM tabs 500mg [IVAX]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"200",34178,"CPRD_product_code","SODIUM VALPROATE tabs 500mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"201",34206,"CPRD_product_code","ACETAZOLAMIDE mr cap 500mg","drug","64 - epilepsy_drugs","2014-01-27","Carbonic anhydrase inhibitors",2020700,"ACETAZOLAMIDE"
"202",34275,"CPRD_product_code","PHENOBARBITAL elixir 15mg/5ml [RANSOM]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENOBARBITAL"
"203",34370,"CPRD_product_code","CARBAMAZEPINE cr tab 200mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CARBAMAZEPINE"
"204",34414,"CPRD_product_code","SODIUM VALPROATE tabs 200mg [STERWIN]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"205",3446,"CPRD_product_code","ZARONTIN caps 250mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"ETHOSUXIMIDE"
"206",34491,"CPRD_product_code","CLONAZEPAM sf oral soln 2mg/5ml [RP]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CLONAZEPAM"
"207",34506,"CPRD_product_code","GABAPENTIN caps 100mg [TEVA]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"GABAPENTIN"
"208",34592,"CPRD_product_code","PHENYTOIN SODIUM tabs 100mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PHENYTOIN SODIUM"
"209",34606,"CPRD_product_code","GABAPENTIN caps 100mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"GABAPENTIN"
"210",34626,"CPRD_product_code","SODIUM VALPROATE tabs 200mg [GEN (UK)]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"211",34632,"CPRD_product_code","SODIUM VALPROATE tabs 200mg [APS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"212",34681,"CPRD_product_code","DIAZEPAM tabs 5mg [CROSS-PHAR]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"DIAZEPAM"
"213",34699,"CPRD_product_code","PHENYTOIN sf susp 90mg/5ml [RP]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENYTOIN"
"214",34707,"CPRD_product_code","SODIUM VALPROATE tabs 200mg [IVAX]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"215",34716,"CPRD_product_code","GABAPENTIN caps 300mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"GABAPENTIN"
"216",34883,"CPRD_product_code","SODIUM VALPROATE sf liq 200mg/5ml [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"217",34904,"CPRD_product_code","CARBAMAZEPINE tabs 200mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CARBAMAZEPINE"
"218",34946,"CPRD_product_code","GABAPENTIN tabs 600mg [TEVA]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"GABAPENTIN"
"219",34958,"CPRD_product_code","CARBAMAZEPINE tabs 100mg [BERK]","drug","64 - epilepsy_drugs","2014-01-27","Antimanic drugs",4020300,"CARBAMAZEPINE"
"220",35164,"CPRD_product_code","PHENOBARBITAL sf oral susp 50mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENOBARBITAL"
"221",35399,"CPRD_product_code","ACETAZOLAMIDE oral susp 250mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Carbonic anhydrase inhibitors",2020700,"ACETAZOLAMIDE"
"222",3569,"CPRD_product_code","CARBAMAZEPINE mr tab 400mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CARBAMAZEPINE"
"223",35732,"CPRD_product_code","LAMOTRIGINE disp tab 25mg [ARROW]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"224",35835,"CPRD_product_code","PRIMIDONE oral susp 50mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PRIMIDONE"
"225",36327,"CPRD_product_code","KEPPRA conc soln inf 500mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LEVETIRACETAM"
"226",37306,"CPRD_product_code","SODIUM VALPROATE syrp 200mg/5ml [STERWIN]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"227",3731,"CPRD_product_code","EPILIM EC tab 200mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"228",3733,"CPRD_product_code","EPILIM CHRONO cr tab 300mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"229",3734,"CPRD_product_code","EPILIM CHRONO cr tab 200mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"230",37611,"CPRD_product_code","EPIVAL CR tablets 300mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"VALPROIC ACID"
"231",37696,"CPRD_product_code","CLOBAZAM caps","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CLOBAZAM"
"232",37800,"CPRD_product_code","CARBAMAZEPINE cr tab 200mg [LAGAP]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"233",3845,"CPRD_product_code","SODIUM VALPROATE sf liq 200mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"234",3881,"CPRD_product_code","EPANUTIN caps 50mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENYTOIN SODIUM"
"235",3882,"CPRD_product_code","EPANUTIN + PHENOBARB CAP","drug","64 - epilepsy_drugs","2014-01-27","",0,""
"236",3886,"CPRD_product_code","LAMOTRIGINE tabs 200mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"237",39506,"CPRD_product_code","LAMOTRIGINE tabs 50mg [ALPHARMA]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"238",39714,"CPRD_product_code","LAMOTRIGINE tabs 25mg [APS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"239",39715,"CPRD_product_code","LAMOTRIGINE tabs 100mg [APS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"240",40070,"CPRD_product_code","SODIUM VALPROATE inj 300mg/3ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"241",40395,"CPRD_product_code","SODIUM VALPROATE crushable tab 100mg [GEN (UK)]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"242",40400,"CPRD_product_code","SODIUM VALPROATE tabs 500mg [CP PHARM]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"243",40403,"CPRD_product_code","CARBAMAZEPINE cr tab 400mg [LAGAP]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"244",40404,"CPRD_product_code","CARBAMAZEPINE cr tab 400mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"245",4066,"CPRD_product_code","TEGRETOL tabs 400mg","drug","64 - epilepsy_drugs","2014-01-27","Antimanic drugs",4020300,"CARBAMAZEPINE"
"246",41726,"CPRD_product_code","CARBAMAZEPINE tabs 100mg [IVAX]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CARBAMAZEPINE"
"247",4175,"CPRD_product_code","EPANUTIN susp 30mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENYTOIN"
"248",4195,"CPRD_product_code","EPILIM crushable tab 100mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"249",41973,"CPRD_product_code","PHENOBARBITAL tabs 15mg [CELLTECH]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENOBARBITAL"
"250",42090,"CPRD_product_code","SODIUM VALPROATE sf liq 200mg/5ml [WINTHROP]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"251",432,"CPRD_product_code","CARBAMAZEPINE tabs 100mg","drug","64 - epilepsy_drugs","2014-01-27","Antimanic drugs",4020300,"CARBAMAZEPINE"
"252",43417,"CPRD_product_code","CARBAMAZEPINE tabs 400mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Antimanic drugs",4020300,"CARBAMAZEPINE"
"253",43451,"CPRD_product_code","CARBAMAZEPINE cr tab 400mg [GEN (UK)]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"254",44187,"CPRD_product_code","GABAPENTIN tabs 600mg [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"GABAPENTIN"
"255",44261,"CPRD_product_code","GABAPENTIN oral soln 250mg/5ml [BCM]","drug","64 - epilepsy_drugs","2014-01-27","Unlicensed medicinal product (specials)",23000000,"GABAPENTIN"
"256",4456,"CPRD_product_code","MYSOLINE tabs 250mg","drug","64 - epilepsy_drugs","2014-01-27","Drugs for essential tremor; chorea; tics and related disorders",4090300,"PRIMIDONE"
"257",4480,"CPRD_product_code","PRIMIDONE 200 MG TAB","drug","64 - epilepsy_drugs","2014-01-27","",0,""
"258",4483,"CPRD_product_code","CLONAZEPAM oral drops 2.5mg/ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CLONAZEPAM"
"259",4490,"CPRD_product_code","PHENYTOIN susp 30mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENYTOIN"
"260",44903,"CPRD_product_code","SODIUM VALPROATE tabs 500mg [WINTHROP]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"261",4495,"CPRD_product_code","EPILIM syrp 200mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"262",4496,"CPRD_product_code","PHENOBARBITAL tabs 100mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENOBARBITAL"
"263",4502,"CPRD_product_code","SODIUM VALPROATE crushable tab 100mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"264",45077,"CPRD_product_code","CLONAZEPAM sf soln 500micrograms/5ml [RP]","drug","64 - epilepsy_drugs","2014-01-27","Unlicensed medicinal product (specials)",23000000,"CLONAZEPAM"
"265",45135,"CPRD_product_code","DIAZEPAM tabs 2mg [M&A PHARM]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"DIAZEPAM"
"266",45344,"CPRD_product_code","SODIUM VALPROATE soln 200mg/5ml [HILLCROSS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"267",4585,"CPRD_product_code","VIGABATRIN sf pwdr 500mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"VIGABATRIN"
"268",4586,"CPRD_product_code","LAMICTAL tabs 25mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"269",46774,"CPRD_product_code","SODIUM VALPROATE tabs 500mg [APS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"270",46775,"CPRD_product_code","LAMOTRIGINE tabs 50mg [APS]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"271",46888,"CPRD_product_code","CARBAMAZEPINE cr tab 200mg [GEN (UK)]","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"272",46972,"CPRD_product_code","CARBAMAZEPINE tabs 200mg [IVAX]","drug","64 - epilepsy_drugs","2014-01-27","Antimanic drugs",4020300,"CARBAMAZEPINE"
"273",47,"CPRD_product_code","DIAZEPAM tabs 5mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"DIAZEPAM"
"274",47294,"CPRD_product_code","CARBAMAZEPINE SR tablets 400mg [IVAX]","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CARBAMAZEPINE"
"275",4781,"CPRD_product_code","GABAPENTIN caps 400mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"GABAPENTIN"
"276",4913,"CPRD_product_code","TEGRETOL sf liq 100mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"277",4982,"CPRD_product_code","CARBAMAZEPINE chewable tab 100mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"278",5076,"CPRD_product_code","LAMOTRIGINE tabs 100mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"279",5221,"CPRD_product_code","GABAPENTIN tabs 600mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"GABAPENTIN"
"280",5439,"CPRD_product_code","PHENOBARBITAL tabs 15mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PHENOBARBITAL"
"281",5449,"CPRD_product_code","OXCARBAZEPINE tabs 300mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"OXCARBAZEPINE"
"282",5587,"CPRD_product_code","PHENYTOIN SODIUM caps 50mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PHENYTOIN SODIUM"
"283",5617,"CPRD_product_code","CONVULEX ec soft gelatin ca 300mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"VALPROIC ACID"
"284",5658,"CPRD_product_code","LAMOTRIGINE disp tab 25mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"285",5722,"CPRD_product_code","LAMICTAL disp tab 100mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"286",5791,"CPRD_product_code","ETHOSUXIMIDE syrp 250mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"ETHOSUXIMIDE"
"287",5830,"CPRD_product_code","TOPIRAMATE caps 50mg","drug","64 - epilepsy_drugs","2014-01-27","Prophylaxis of migraine",4070402,"TOPIRAMATE"
"288",584,"CPRD_product_code","SODIUM VALPROATE ec tab 200mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"289",5848,"CPRD_product_code","VALPROIC ACID (AS SEMISODIUM SALT) ec tab 250mg","drug","64 - epilepsy_drugs","2014-01-27","Antimanic drugs",4020300,"VALPROATE SEMISODIUM"
"290",5874,"CPRD_product_code","TOPIRAMATE caps 25mg","drug","64 - epilepsy_drugs","2014-01-27","Prophylaxis of migraine",4070402,"TOPIRAMATE"
"291",5893,"CPRD_product_code","DIAMOX tabs 250mg","drug","64 - epilepsy_drugs","2014-01-27","Carbonic anhydrase inhibitors",2020700,"ACETAZOLAMIDE"
"292",5907,"CPRD_product_code","LAMOTRIGINE disp tab 100mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"293",5954,"CPRD_product_code","DIAMOX SR caps 250mg","drug","64 - epilepsy_drugs","2014-01-27","Carbonic anhydrase inhibitors",2020700,"ACETAZOLAMIDE"
"294",5956,"CPRD_product_code","ZARONTIN syrp 250mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"ETHOSUXIMIDE"
"295",596,"CPRD_product_code","CARBAMAZEPINE liq 100mg/5ml","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"296",5977,"CPRD_product_code","TEGRETOL tabs 100mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"CARBAMAZEPINE"
"297",5997,"CPRD_product_code","CONVULEX ec soft gelatin ca 150mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"VALPROIC ACID"
"298",6021,"CPRD_product_code","KEPPRA tabs 250mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LEVETIRACETAM"
"299",6022,"CPRD_product_code","LEVETIRACETAM tabs 250mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LEVETIRACETAM"
"300",6047,"CPRD_product_code","LEVETIRACETAM tabs 1000mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LEVETIRACETAM"
"301",6068,"CPRD_product_code","LEVETIRACETAM tabs 500mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LEVETIRACETAM"
"302",6304,"CPRD_product_code","NEURONTIN caps 300mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"GABAPENTIN"
"303",6305,"CPRD_product_code","VALPROIC ACID (AS SEMISODIUM SALT) ec tab 500mg","drug","64 - epilepsy_drugs","2014-01-27","Antimanic drugs",4020300,"VALPROATE SEMISODIUM"
"304",6409,"CPRD_product_code","LAMOTRIGINE disp tab 2mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
"305",6436,"CPRD_product_code","OXCARBAZEPINE tabs 600mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"OXCARBAZEPINE"
"306",6504,"CPRD_product_code","PHENYTOIN SODIUM caps 100mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PHENYTOIN SODIUM"
"307",652,"CPRD_product_code","CARBAMAZEPINE tabs 400mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"CARBAMAZEPINE"
"308",6552,"CPRD_product_code","OXCARBAZEPINE tabs 150mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"OXCARBAZEPINE"
"309",6560,"CPRD_product_code","SODIUM VALPROATE mr tab 500mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"310",6584,"CPRD_product_code","LYRICA caps 75mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PREGABALIN"
"311",6594,"CPRD_product_code","PHENYTOIN SODIUM caps 300mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PHENYTOIN SODIUM"
"312",660,"CPRD_product_code","GABAPENTIN caps 100mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"GABAPENTIN"
"313",6624,"CPRD_product_code","PHENYTOIN SODIUM caps 25mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PHENYTOIN SODIUM"
"314",6631,"CPRD_product_code","PREGABALIN caps 150mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PREGABALIN"
"315",6711,"CPRD_product_code","SODIUM VALPROATE mr tab 300mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"VALPROIC ACID"
"316",6820,"CPRD_product_code","TOPIRAMATE tabs 100mg","drug","64 - epilepsy_drugs","2014-01-27","Prophylaxis of migraine",4070402,"TOPIRAMATE"
"317",6858,"CPRD_product_code","LEVETIRACETAM oral soln 100mg/ml","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LEVETIRACETAM"
"318",6936,"CPRD_product_code","PREGABALIN caps 50mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PREGABALIN"
"319",6949,"CPRD_product_code","PREGABALIN caps 200mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PREGABALIN"
"320",6999,"CPRD_product_code","PREGABALIN caps 100mg","drug","64 - epilepsy_drugs","2014-01-27","Neuropathic pain",4070300,"PREGABALIN"
"321",7005,"CPRD_product_code","PREGABALIN caps 300mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"PREGABALIN"
"322",7011,"CPRD_product_code","SODIUM VALPROATE + VALPROIC ACID mr tab 300mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"SODIUM VALPROATE"
"323",7020,"CPRD_product_code","TRILEPTAL tabs 300mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"OXCARBAZEPINE"
"324",7021,"CPRD_product_code","TRILEPTAL tabs 150mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"OXCARBAZEPINE"
"325",7022,"CPRD_product_code","LAMICTAL tabs 50mg","drug","64 - epilepsy_drugs","2014-01-27","Control of epilepsy",4080100,"LAMOTRIGINE"
